Testkonfiguration;Iteration;Agent 1;Agent 2;Agent 3;Agent 4;Agent 5;Gesamtkosten;Vorgabe des Mediators
ph1in75st3de1mh1ms1rand.req;2;558.0;617.05;529.4;1104.7;1414.75;4223.9;111111111111111101111111111111111111111111111111111111111111
ph1in76st4de1mh1ms1btlneck.req;1;570.0;207.5;2545.0;207.5;207.5;3737.5;101000100110111001111101111111111110101101110100101010110100
ph1in76st4de1mh1ms1btlneck.req;2;470.0;215.0;2507.25;225.0;225.0;3642.25;101100101001100100011000111111111111111001111000101010111000
ph1in76st4de1mh1ms1high.req;1;580.0;188.75;188.75;188.75;191.25;1337.5;101010011000101001010111101001110111111001110100100010001000
ph1in76st4de1mh1ms1high.req;2;620.0;177.5;177.5;177.5;177.5;1330.0;101001001000100101101001100111111011100111101001100011101100
ph1in76st4de1mh1ms1low.req;1;3152.0;1290.25;1290.25;1290.25;1290.25;8313.0;111111111111111111111111111111111111111111111111111111111111
ph1in76st4de1mh1ms1low.req;2;3152.0;1290.25;1290.25;1290.25;1290.25;8313.0;111111111111111111111111111111111111111111111111111111111111
ph1in76st4de1mh1ms1rand.req;1;3152.0;579.5;1190.0;1083.85;489.25;6494.6;111111111111110100101010111111111110111101111101110011010000
ph1in76st4de1mh1ms1rand.req;2;3152.0;577.75;1190.0;1087.95;467.5;6475.2;111111111111110101001010111111111110111011111011110010100100
ph1in77st1de2mh1ms1btlneck.req;1;304.32;251.2;3860.0;322.5;168.75;4906.77;101011111101111110110101111111111111110000000000111111100011
ph1in77st1de2mh1ms1btlneck.req;2;304.32;251.2;3860.0;322.5;168.75;4906.77;101011111101111010110111111111111111110000000000110110011101
ph1in77st1de2mh1ms1high.req;1;304.32;261.2;240.0;211.0;150.0;1166.52;101011111101111011010101101001010100100001000110111111000111
ph1in77st1de2mh1ms1high.req;2;304.32;251.2;270.0;180.0;186.75;1192.27;101011111101101110110101100110010111110010010100100010000110
ph1in77st1de2mh1ms1low.req;1;4927.04;1710.8;1297.0;1200.5;1290.25;10425.59;111111111111111111111111111111111111111111111111111111111111
ph1in77st1de2mh1ms1low.req;2;4927.04;1710.8;1297.0;1200.5;1290.25;10425.59;111111111111111111111111111111111111111111111111111111111111
ph1in77st1de2mh1ms1rand.req;1;4334.08;674.0;535.6;534.8;916.75;6995.23;111111111111110101010110110101110110110111111111111111010110
ph1in77st1de2mh1ms1rand.req;2;4334.08;674.0;535.6;534.8;923.75;7002.23;111111111111110101010110111111010111110111010110111111101010
ph1in78st2de2mh1ms1btlneck.req;1;336.0;356.0;4136.0;251.25;251.25;5330.5;111011111101110110110101111111111111110000000000110000000000
ph1in78st2de2mh1ms1btlneck.req;2;350.4;306.0;4151.0;251.25;251.25;5309.9;101011111101101011010111111111111111110000000000110000000000
ph1in78st2de2mh1ms1high.req;1;350.4;306.0;365.0;150.0;150.0;1321.4;101011111101111111010101100010010000101011011111110010011010
ph1in78st2de2mh1ms1high.req;2;350.4;306.0;305.0;175.0;175.0;1311.4;101011111101101111010101100110010100101011010000110110110010
ph1in78st2de2mh1ms1low.req;1;5044.8;1858.0;1481.0;1290.25;1290.25;10964.3;111111111111111111111111111111111111111111111111111111111111
ph1in78st2de2mh1ms1low.req;2;5044.8;1858.0;1481.0;1290.25;1290.25;10964.3;111111111111111111111111111111111111111111111111111111111111
ph1in78st2de2mh1ms1rand.req;1;324.0;357.2;1718.8;516.2;484.65;3400.85;111011111111111111111111111111111111110101100010101010101000
ph1in78st2de2mh1ms1rand.req;2;324.0;357.2;1718.8;509.65;491.6;3401.25;111011111111111011111111111111111111110101010100111000010100
ph1in79st3de2mh1ms1btlneck.req;1;469.5;240.5;4111.0;251.25;251.25;5323.5;101001010101111101010000111111111111110000000000110000000000
ph1in79st3de2mh1ms1btlneck.req;2;389.0;220.75;4156.0;251.25;251.25;5268.25;101010110101100110010000111111111111110000000000110000000000
ph1in79st3de2mh1ms1high.req;1;424.0;209.0;365.0;150.0;150.0;1298.0;101010111010100010010001100010001001111010001111100111111100
ph1in79st3de2mh1ms1high.req;2;436.5;212.5;300.0;175.0;175.0;1299.0;101011101010100001001001100010101001101110011101111010011100
ph1in79st3de2mh1ms1low.req;1;3521.0;1290.25;1481.0;1290.25;1290.25;8872.75;111111111111111111111111111111111111111111111111111111111111
ph1in79st3de2mh1ms1low.req;2;3521.0;1290.25;1481.0;1290.25;1290.25;8872.75;111111111111111111111111111111111111111111111111111111111111
ph1in79st3de2mh1ms1rand.req;1;391.0;578.75;424.0;1185.55;1276.6;3855.9;111011111101111011111111111011101111111111111111111111111111
ph1in79st3de2mh1ms1rand.req;2;441.0;584.05;381.0;1191.3;1282.35;3879.7;111110111101111110111101110111111101111111111111111111111111
ph1in80st4de2mh1ms1btlneck.req;1;452.0;230.25;2514.0;215.75;215.75;3627.75;110010110101100010101100111111111111100110010000100010010000
ph1in80st4de2mh1ms1btlneck.req;2;502.0;204.5;2502.75;224.5;204.5;3638.25;100011010101110010010000111111111111110110100000100110010000
ph1in80st4de2mh1ms1high.req;1;660.0;166.5;166.5;166.5;166.5;1326.0;100010011000110010010110111011010010101011110111111010110101
ph1in80st4de2mh1ms1high.req;2;660.0;166.5;166.5;166.5;166.5;1326.0;100010011000110011110111100110010000111111110001110111110111
ph1in80st4de2mh1ms1low.req;1;3148.0;1290.25;1290.25;1290.25;1290.25;8309.0;111111111111111111111111111111111111111111111111111111111111
ph1in80st4de2mh1ms1low.req;2;3148.0;1290.25;1290.25;1290.25;1290.25;8309.0;111111111111111111111111111111111111111111111111111111111111
ph1in80st4de2mh1ms1rand.req;1;507.2;533.4;434.35;672.9;979.1;3126.95;111110111111110111011110111010111100111111111111111111111111
ph1in80st4de2mh1ms1rand.req;2;467.2;515.3;446.4;673.4;984.1;3086.4;111011111111101111111101111100111100111111111111111111111111
ph1in81st1de3mh1ms1btlneck.req;1;192.32;243.2;4006.0;272.5;218.75;4932.77;111101110111101000111111111111111111110000100000110011110010
ph1in81st1de3mh1ms1btlneck.req;2;192.32;243.2;4006.0;322.5;168.75;4932.77;111110110111101001111111111111111111110000000000110111110100
ph1in81st1de3mh1ms1high.req;1;192.32;255.6;215.0;172.0;150.0;984.92;111101110111101000111110101000100101100011110101110000111110
ph1in81st1de3mh1ms1high.req;2;192.32;255.6;215.0;172.0;150.0;984.92;111101110111101000110110101011100101100001110100100010110111
ph1in81st1de3mh1ms1low.req;1;5383.04;1710.8;1297.0;1200.5;1290.25;10881.59;111111111111111111111111111111111111111111111111111111111111
ph1in81st1de3mh1ms1low.req;2;5383.04;1710.8;1297.0;1200.5;1290.25;10881.59;111111111111111111111111111111111111111111111111111111111111
ph1in81st1de3mh1ms1rand.req;1;365.28;270.4;1289.6;479.3;660.1;3064.68;111111111111111101110111111111111111110110101010111111101011
ph1in81st1de3mh1ms1rand.req;2;392.8;256.0;1284.8;491.0;677.05;3101.65;111101110111111101111111111111111111110101101100111110110111
ph1in82st2de3mh1ms1btlneck.req;1;276.8;288.0;4270.0;251.25;251.25;5337.3;101101110111111000100111111111111111110000000000110000000000
ph1in82st2de3mh1ms1btlneck.req;2;276.8;256.0;4302.0;251.25;251.25;5337.3;111000110111101110110111111111111111110000000000110000000000
ph1in82st2de3mh1ms1high.req;1;238.4;326.0;279.0;150.0;150.0;1143.4;111100110111101001100110100111101100101001111111101011110101
ph1in82st2de3mh1ms1high.req;2;276.8;294.0;215.0;176.0;176.0;1137.8;101101110111111000101110111001111100100001110110100011111110
ph1in82st2de3mh1ms1low.req;1;5500.8;1858.0;1481.0;1290.25;1290.25;11420.3;111111111111111111111111111111111111111111111111111111111111
ph1in82st2de3mh1ms1low.req;2;5500.8;1858.0;1481.0;1290.25;1290.25;11420.3;111111111111111111111111111111111111111111111111111111111111
ph1in82st2de3mh1ms1rand.req;1;824.8;1032.0;658.2;778.05;489.85;3782.9;111111111111111111111111111111111111111111111111111101011001
ph1in82st2de3mh1ms1rand.req;2;824.8;1032.0;658.2;778.05;484.25;3777.3;111111111111111111111111111111111111111111111111111110011010
ph1in83st3de3mh1ms1btlneck.req;1;309.0;202.5;4302.0;251.25;251.25;5316.0;101001110111100100101100111111111111110000000000110000000000
ph1in83st3de3mh1ms1btlneck.req;2;309.0;202.5;4302.0;251.25;251.25;5316.0;101011110111100100101100111111111111110000000000110000000000
ph1in83st3de3mh1ms1high.req;1;324.5;197.75;247.0;176.0;176.0;1121.25;101011110110100100101100101010101100100001101111100011100100
ph1in83st3de3mh1ms1high.req;2;324.5;197.75;311.0;150.0;150.0;1133.25;101011110110100000100100100110100100101011111111100100111100
ph1in83st3de3mh1ms1low.req;1;3806.0;1290.25;1481.0;1290.25;1290.25;9157.75;111111111111111111111111111111111111111111111111111111111111
ph1in83st3de3mh1ms1low.req;2;3806.0;1290.25;1481.0;1290.25;1290.25;9157.75;111111111111111111111111111111111111111111111111111111111111
ph1in83st3de3mh1ms1rand.req;1;1048.5;574.15;514.4;447.45;1152.6;3737.1;111111111111111110111101111101101111110101110100111111111111
ph1in83st3de3mh1ms1rand.req;2;1048.5;574.15;510.0;445.2;1151.15;3729.0;111111111111111111011110110111011011111001011100111111111111
ph1in84st4de3mh1ms1btlneck.req;1;404.0;185.5;2538.5;209.5;185.5;3523.0;101010100101100101111100111111111111111110111100100110101100
ph1in84st4de3mh1ms1btlneck.req;2;370.0;213.75;2598.0;189.75;189.75;3561.25;101010100110111010101101111111111111100101111100100010110101
ph1in84st4de3mh1ms1high.req;1;450.0;200.0;209.25;176.0;176.0;1211.25;101010100010111101101011000110110101100010100110100011110010
ph1in84st4de3mh1ms1high.req;2;440.0;176.0;176.0;176.0;176.0;1144.0;101010100100100100101101100100100110100001110110100111111100
ph1in84st4de3mh1ms1low.req;1;3376.0;1290.25;1290.25;1290.25;1290.25;8537.0;111111111111111111111111111111111111111111111111111111111111
ph1in84st4de3mh1ms1low.req;2;3376.0;1290.25;1290.25;1290.25;1290.25;8537.0;111111111111111111111111111111111111111111111111111111111111
ph1in84st4de3mh1ms1rand.req;1;2472.4;501.05;883.35;775.15;632.4;5264.35;111111111111110101001010111101111101111101101101111001101010
ph1in84st4de3mh1ms1rand.req;2;2472.4;474.55;883.65;769.15;647.55;5247.3;111111111111101001010100111110111101111101110110110111010100
ph1in85st1de4mh1ms1btlneck.req;1;211.84;227.6;3880.0;322.5;168.75;4810.69;111110101111110101101101111111111111110000000000111110111001
ph1in85st1de4mh1ms1btlneck.req;2;211.84;235.6;3876.0;322.5;168.75;4814.69;111110100101101100100101111111111111110000000000111101110001
ph1in85st1de4mh1ms1high.req;1;211.84;227.6;236.0;180.0;150.0;1005.44;111110100111110101101101101111100100111100010111100111000100
ph1in85st1de4mh1ms1high.req;2;211.84;227.6;196.0;216.0;150.0;1001.44;111110101111110100101111100111110111100100010100101100100101
ph1in85st1de4mh1ms1low.req;1;4939.04;1710.8;1297.0;1200.5;1290.25;10437.59;111111111111111111111111111111111111111111111111111111111111
ph1in85st1de4mh1ms1low.req;2;4939.04;1710.8;1297.0;1200.5;1290.25;10437.59;111111111111111111111111111111111111111111111111111111111111
ph1in85st1de4mh1ms1rand.req;1;543.04;346.4;361.4;401.3;1185.2;2837.34;111111111111111111111111111111010111111111111111111111111111
ph1in85st1de4mh1ms1rand.req;2;543.04;346.4;361.4;401.3;1185.2;2837.34;111111111111111111111111111111010111111111011111111111111111
ph1in86st2de4mh1ms1btlneck.req;1;252.8;266.0;4176.0;251.25;251.25;5197.3;111110100111110100110101111111111111110000000000110000000000
ph1in86st2de4mh1ms1btlneck.req;2;252.8;266.0;4176.0;251.25;251.25;5197.3;111110100101110101100111111111111111110000000000110000000000
ph1in86st2de4mh1ms1high.req;1;252.8;266.0;268.0;200.0;180.0;1166.8;111110100101110100110101101110101100101111110100100100001100
ph1in86st2de4mh1ms1high.req;2;291.2;234.0;268.0;200.0;180.0;1173.2;110110100101111101101111101110100100100101110101111100010110
ph1in86st2de4mh1ms1low.req;1;5056.8;1858.0;1481.0;1290.25;1290.25;10976.3;111111111111111111111111111111111111111111111111111111111111
ph1in86st2de4mh1ms1low.req;2;5056.8;1858.0;1481.0;1290.25;1290.25;10976.3;111111111111111111111111111111111111111111111111111111111111
ph1in86st2de4mh1ms1rand.req;1;672.0;472.4;435.0;687.1;443.25;2709.75;111111111111111110101110111110111111111111111111101110110101
ph1in86st2de4mh1ms1rand.req;2;672.0;413.6;485.8;677.5;442.75;2691.65;111111111111111111101111111111111110111111111111111101111000
ph1in87st3de4mh1ms1btlneck.req;1;314.5;227.0;4176.0;251.25;251.25;5220.0;110100101111101110101100111111111111110000000000110000000000
ph1in87st3de4mh1ms1btlneck.req;2;324.5;232.25;4172.0;251.25;251.25;5231.25;101100101101101011110100111111111111110000000000110000000000
ph1in87st3de4mh1ms1high.req;1;372.5;218.0;312.0;150.0;150.0;1202.5;100100100101110111110100101100000100111110111100101111100111
ph1in87st3de4mh1ms1high.req;2;324.5;206.0;344.0;150.0;150.0;1174.5;101100101101100100010100100100000100111101011110111100100100
ph1in87st3de4mh1ms1low.req;1;3528.5;1290.25;1481.0;1290.25;1290.25;8880.25;111111111111111111111111111111111111111111111111111111111111
ph1in87st3de4mh1ms1low.req;2;3528.5;1290.25;1481.0;1290.25;1290.25;8880.25;111111111111111111111111111111111111111111111111111111111111
ph1in87st3de4mh1ms1rand.req;1;953.0;494.0;744.0;842.5;507.85;3541.35;111111111111111110011100111111111111111111111111110101010110
ph1in87st3de4mh1ms1rand.req;2;953.0;479.25;744.0;842.5;513.1;3531.85;111111111111110110111010111111111111111111111111101110110010
ph1in88st4de4mh1ms1btlneck.req;1;370.0;218.0;2515.0;218.0;218.0;3539.0;100100101111111110101100111111111111111110101100111100100100
ph1in88st4de4mh1ms1btlneck.req;2;370.0;227.0;2515.0;218.0;218.0;3548.0;100100101111111101100001111111111111111111100100100111110100
ph1in88st4de4mh1ms1high.req;1;480.0;196.0;210.5;196.0;210.5;1293.0;101010100100100010011101111001101111100010001100111000100100
ph1in88st4de4mh1ms1high.req;2;592.0;165.25;165.25;165.25;165.25;1253.0;100110000100100101101110101100001101101101110100101101101101
ph1in88st4de4mh1ms1low.req;1;3154.0;1290.25;1290.25;1290.25;1290.25;8315.0;111111111111111111111111111111111111111111111111111111111111
ph1in88st4de4mh1ms1low.req;2;3154.0;1290.25;1290.25;1290.25;1290.25;8315.0;111111111111111111111111111111111111111111111111111111111111
ph1in88st4de4mh1ms1rand.req;1;548.4;500.0;803.85;465.7;1185.95;3503.9;111110110111111111111111111111111111111110110101111111111111
ph1in88st4de4mh1ms1rand.req;2;548.4;500.0;803.85;472.05;1185.95;3510.25;111110110111111111111111111111111111111111010101111111111111
ph1in89st1de5mh1ms1btlneck.req;1;208.32;232.8;4487.0;303.0;237.5;5468.62;101011111101100011111111111111111111100000100000110110111110
ph1in89st1de5mh1ms1btlneck.req;2;247.36;179.2;4525.0;291.0;229.5;5472.06;100101111100111111111110111111111100100100000010110101001101
ph1in89st1de5mh1ms1high.req;1;231.36;181.6;232.0;158.0;150.0;952.96;100111111000101101111011100011011100101111010110110111110010
ph1in89st1de5mh1ms1high.req;2;231.36;181.6;276.0;120.0;150.0;958.96;100111111000111101111010100011010110111101111001101111111001
ph1in89st1de5mh1ms1low.req;1;7431.52;2182.8;1529.0;1316.5;1348.25;13808.07;111111111111111111111100111111111101111111111110111111111110
ph1in89st1de5mh1ms1low.req;2;7427.04;2174.8;1529.0;1316.5;1348.25;13795.59;111111111100111111111111111111111110111111111110111111111110
ph1in89st1de5mh1ms1rand.req;1;2889.76;414.0;420.4;909.4;1166.15;5799.71;111111111100111111111110111110111101111111111111111111111101
ph1in89st1de5mh1ms1rand.req;2;2889.76;414.0;420.4;909.4;1166.15;5799.71;111111111100111111111100111110111110111111111110111111111111
ph1in90st2de5mh1ms1btlneck.req;1;244.8;252.0;4823.0;264.0;265.5;5849.3;101011111100100011111100111111111100100010000001100100000011
ph1in90st2de5mh1ms1btlneck.req;2;292.8;256.0;4791.0;267.0;267.0;5873.8;100101111111111111111101111111111110100001000001100001000001
ph1in90st2de5mh1ms1high.req;1;267.2;220.0;300.0;150.0;150.0;1087.2;100111111000100101111011100011010110111001010000110001010010
ph1in90st2de5mh1ms1high.req;2;267.2;220.0;300.0;150.0;150.0;1087.2;100111111000101101111100100001010000101011011101110111010101
ph1in90st2de5mh1ms1low.req;1;7544.8;2322.0;1713.0;1348.25;1348.25;14276.3;111111111100111111111101111111111110111111111101111111111101
ph1in90st2de5mh1ms1low.req;2;7544.8;2322.0;1713.0;1348.25;1348.25;14276.3;111111111100111111111110111111111100111111111101111111111111
ph1in90st2de5mh1ms1rand.req;1;1687.2;1683.6;723.2;806.55;1325.6;6226.15;111111111100111111111111111111111101111111111111111111111110
ph1in90st2de5mh1ms1rand.req;2;1687.2;1683.6;723.2;806.55;1325.6;6226.15;111111111100111111111101111111111100111111111111111111111111
ph1in91st3de5mh1ms1btlneck.req;1;284.0;237.0;4823.0;264.0;265.5;5873.5;100011111100110110101011111111111101100010000001100100000011
ph1in91st3de5mh1ms1btlneck.req;2;284.0;236.5;4823.0;264.0;264.0;5871.5;100011111100100001011001111111111100100010000000100010000010
ph1in91st3de5mh1ms1high.req;1;277.0;195.5;302.0;150.0;150.0;1074.5;100011111000100001010000100001010100100101110011100111111010
ph1in91st3de5mh1ms1high.req;2;277.0;195.5;302.0;150.0;150.0;1074.5;100011111000100001010110100001010000110111110111110011110111
ph1in91st3de5mh1ms1low.req;1;5083.5;1348.25;1713.0;1386.0;1383.5;10914.25;111111111100111111111100111111111111110111111110101111111100
ph1in91st3de5mh1ms1low.req;2;5083.5;1348.25;1713.0;1348.25;1348.25;10841.25;111111111100111111111110111111111110111111111101111111111101
ph1in91st3de5mh1ms1rand.req;1;2430.0;451.05;627.4;945.85;1205.3;5659.6;111111111100110111010001111111111110111111111001111111111101
ph1in91st3de5mh1ms1rand.req;2;2430.0;446.2;627.4;945.85;1205.3;5654.75;111111111100110111001010111111111111111111111010111111111110
ph1in92st4de5mh1ms1btlneck.req;1;400.0;222.0;2671.75;222.0;222.0;3737.75;100001111100101101101000111111111100100011101010110011101000
ph1in92st4de5mh1ms1btlneck.req;2;360.0;224.0;2676.75;224.0;224.0;3708.75;100010111100100111110010111111111101100001110010101111110011
ph1in92st4de5mh1ms1high.req;1;380.0;181.5;181.5;181.5;181.5;1106.0;100001111000101101010110111001010100100101010100100011010001
ph1in92st4de5mh1ms1high.req;2;380.0;181.5;181.5;181.5;181.5;1106.0;100001111000101101010010100001010110101011010101110011010111
ph1in92st4de5mh1ms1low.req;1;4398.0;1348.25;1348.25;1348.25;1348.25;9791.0;111111111100111111111110111111111110111111111100111111111110
ph1in92st4de5mh1ms1low.req;2;4398.0;1348.25;1348.25;1348.25;1348.25;9791.0;111111111100111111111101111111111100111111111101111111111100
ph1in92st4de5mh1ms1rand.req;1;1780.0;571.55;1149.8;1373.9;1225.1;6100.35;111111111100111111111010111111111101111111111100111111111110
ph1in92st4de5mh1ms1rand.req;2;1780.0;571.55;1149.8;1373.9;1225.1;6100.35;111111111100111111111000111111111110111111111110111111111110
ph1in93st1de6mh1ms1btlneck.req;1;250.4;128.0;3925.0;272.5;213.75;4789.65;110010000101111011101111111111111111110000100000110000011010
ph1in93st1de6mh1ms1btlneck.req;2;218.88;154.0;3925.0;322.5;168.75;4789.13;110011000101111110000111111111111111110000000000111001000011
ph1in93st1de6mh1ms1high.req;1;210.88;158.0;170.0;160.0;184.5;883.38;110010010101111110001111101110100101101011011111111110000100
ph1in93st1de6mh1ms1high.req;2;218.88;154.0;170.0;160.0;200.0;902.88;110011000101111110111111101011011101100110111111101011011101
ph1in93st1de6mh1ms1low.req;1;5071.04;1710.8;1297.0;1200.5;1290.25;10569.59;111111111111111111111111111111111111111111111111111111111111
ph1in93st1de6mh1ms1low.req;2;5071.04;1710.8;1297.0;1200.5;1290.25;10569.59;111111111111111111111111111111111111111111111111111111111111
ph1in93st1de6mh1ms1rand.req;1;548.8;2766.4;529.0;813.0;465.15;5122.35;110111001111111111111111110110101010110111110011110100101010
ph1in93st1de6mh1ms1rand.req;2;548.8;2762.4;534.0;818.4;453.7;5117.3;111010111111111111111111111010100100111111011100111010111001
ph1in94st2de6mh1ms1btlneck.req;1;249.6;186.0;4221.0;251.25;251.25;5159.1;110011000101111010000101111111111111110000000000110000000000
ph1in94st2de6mh1ms1btlneck.req;2;241.6;190.0;4221.0;251.25;251.25;5155.1;110010110101111110000111111111111111110000000000110000000000
ph1in94st2de6mh1ms1high.req;1;276.0;160.0;202.0;200.0;200.0;1038.0;110010000101110011010101100110110111110010100111110011111111
ph1in94st2de6mh1ms1high.req;2;249.6;186.0;202.0;200.0;200.0;1037.6;110011000101110110110111100111100101100110100101111110010101
ph1in94st2de6mh1ms1low.req;1;5188.8;1858.0;1481.0;1330.5;1290.25;11148.55;111111111111111111111111111111111111111110111111111111111111
ph1in94st2de6mh1ms1low.req;2;5188.8;1858.0;1481.0;1290.25;1290.25;11108.3;111111111111111111111111111111111111111111111111111111111111
ph1in94st2de6mh1ms1rand.req;1;2005.6;680.0;657.8;598.65;491.95;4434.0;111111111111111011111111111111111111101011101110111001011010
ph1in94st2de6mh1ms1rand.req;2;2005.6;680.0;657.8;600.6;491.95;4435.95;111111111111111011111111111111111111101011110110111001011010
ph1in95st3de6mh1ms1btlneck.req;1;252.5;220.25;4221.0;251.25;251.25;5196.25;110010000101110000001101111111111111110000000000110000000000
ph1in95st3de6mh1ms1btlneck.req;2;252.5;220.25;4221.0;251.25;251.25;5196.25;110010000101110000111111111111111111110000000000110000000000
ph1in95st3de6mh1ms1high.req;1;325.5;184.5;160.0;184.5;200.0;1054.5;100010000101111110000100110010000101110010000100101011110101
ph1in95st3de6mh1ms1high.req;2;252.5;195.0;202.0;200.0;200.0;1049.5;110010000101101010000100101110101101100110001101101111110111
ph1in95st3de6mh1ms1low.req;1;3611.0;1290.25;1481.0;1290.25;1290.25;8962.75;111111111111111111111111111111111111111111111111111111111111
ph1in95st3de6mh1ms1low.req;2;3611.0;1290.25;1481.0;1320.5;1290.25;8993.0;111111111111111111111111111111111111101111111111111111111111
ph1in95st3de6mh1ms1rand.req;1;1099.5;1175.05;771.2;538.4;490.25;4074.4;110110111111111111111111111111111111111001101110110011011010
ph1in95st3de6mh1ms1rand.req;2;1093.0;1174.2;765.8;531.95;495.25;4060.2;111010111111111111111111111011111111110011011011110011100110
ph1in96st4de6mh1ms1btlneck.req;1;396.0;200.0;2515.0;200.0;200.0;3511.0;110000000101110101111111111111111111111011010101110101111101
ph1in96st4de6mh1ms1btlneck.req;2;396.0;200.0;2515.0;200.0;200.0;3511.0;110000000101110100010111111111111111110010001111111001100101
ph1in96st4de6mh1ms1high.req;1;348.0;200.0;200.0;186.0;186.0;1120.0;100100000101101100111111101111000111110100000100101100000100
ph1in96st4de6mh1ms1high.req;2;318.0;200.0;200.0;200.0;200.0;1118.0;100010000101101011010111110110000111110110110111101011010111
ph1in96st4de6mh1ms1low.req;1;3220.0;1290.25;1290.25;1290.25;1290.25;8381.0;111111111111111111111111111111111111111111111111111111111111
ph1in96st4de6mh1ms1low.req;2;3220.0;1290.25;1290.25;1290.25;1290.25;8381.0;111111111111111111111111111111111111111111111111111111111111
ph1in96st4de6mh1ms1rand.req;1;790.4;778.2;623.9;515.05;520.85;3228.4;110010011111110101111111110110010111111110111111111100111111
ph1in96st4de6mh1ms1rand.req;2;790.4;774.2;598.15;515.05;515.35;3193.15;110010111111110011111111110010011111111110111111110110111111
