Testkonfiguration;Iteration;Agent 1;Agent 2;Agent 3;Agent 4;Agent 5;Gesamtkosten;Vorgabe des Mediators
ph1in75st3de1mh1ms1low.req;2;3526.0;1375.75;1481.0;1290.25;1328.0;9001.0;111111111111111101101111111111111111111111111111111101111111
ph1in75st3de1mh1ms1rand.req;1;558.0;621.9;1160.4;1116.75;1328.5;4785.55;111111111111011111111101010010111011111111101101111111111111
ph1in75st3de1mh1ms1rand.req;2;1695.5;647.3;908.8;1127.0;1424.55;5803.15;011101110101011110111110101011011011010111111101010111111011
ph1in76st4de1mh1ms1btlneck.req;1;1270.0;150.0;2779.0;150.0;170.0;4519.0;100101000000100111001001111110011000101101000110111001101111
ph1in76st4de1mh1ms1btlneck.req;2;1392.0;165.25;2613.25;150.0;150.0;4470.5;010000010000010010011000111111110011110001111100111101010011
ph1in76st4de1mh1ms1high.req;1;1032.0;150.0;150.0;215.0;150.0;1697.0;000001010000110001110011111111010100111101001011110101011000
ph1in76st4de1mh1ms1high.req;2;1082.0;150.0;150.0;150.0;196.25;1728.25;001000100000101100111100111010101000101011101010110001011001
ph1in76st4de1mh1ms1low.req;1;3636.0;1531.5;1348.25;1335.5;1318.0;9169.25;001111111111110111000011001111111111111111110111101111111111
ph1in76st4de1mh1ms1low.req;2;3434.0;1433.5;1320.5;1318.0;1318.0;8824.0;111011111111111101111010111101111111111011111111111111111111
ph1in76st4de1mh1ms1rand.req;1;3152.0;630.0;1194.75;1119.5;483.0;6579.25;111111111111111011100100111111111011111111111011110101001000
ph1in76st4de1mh1ms1rand.req;2;3152.0;624.5;1196.75;1195.9;589.5;6758.65;111111111111110101010011111111110111000111110101100110100011
ph1in77st1de2mh1ms1btlneck.req;1;384.8;410.0;4701.0;270.0;232.5;5998.3;111111011110100010110110100001111111100101000001111101001101
ph1in77st1de2mh1ms1btlneck.req;2;3953.44;76.8;4942.0;230.0;200.5;9402.74;111000000000111110110010111011000000100000010001100000010100
ph1in77st1de2mh1ms1high.req;1;1162.4;734.8;96.0;120.0;150.0;2263.2;101101000010000011010000101001111000100101011111101101010011
ph1in77st1de2mh1ms1high.req;2;1325.44;76.8;96.0;120.0;189.0;1807.24;100010010000101111111111111110011000101010011000100100100110
ph1in77st1de2mh1ms1low.req;1;4927.04;1952.8;1438.0;1256.0;1353.25;10927.09;111111111111101111111111111101111111111101111111110111111111
ph1in77st1de2mh1ms1low.req;2;4927.04;1710.8;1297.0;1412.0;1463.75;10810.59;111111111111111111111111111111111111010101111111101011111100
ph1in77st1de2mh1ms1rand.req;1;4334.08;710.8;549.0;614.8;945.75;7154.43;111111111111111001111010111011101110101011011100111110101101
ph1in77st1de2mh1ms1rand.req;2;4334.08;976.8;543.6;569.9;994.75;7419.13;111111111111010110010010110111111010010110010110111101100010
ph1in78st2de2mh1ms1btlneck.req;1;416.0;812.0;5111.0;267.0;255.0;6861.0;110101111111011010000100100101101100100000011010100011000001
ph1in78st2de2mh1ms1btlneck.req;2;967.2;260.0;6406.0;200.5;200.5;8034.2;111101110000100101110101100000001111100001011000100101110000
ph1in78st2de2mh1ms1high.req;1;1636.8;96.0;120.0;150.0;302.25;2305.05;000010001000100011101100111110001011101111101111100100000110
ph1in78st2de2mh1ms1high.req;2;819.2;796.0;120.0;150.0;150.0;2035.2;010111001010101000001001111010001101111111111101101111111100
ph1in78st2de2mh1ms1low.req;1;5044.8;2120.0;1662.0;1318.0;1370.75;11515.55;111111111111110111111111111111111011111111111111111111101110
ph1in78st2de2mh1ms1low.req;2;5044.8;1858.0;1481.0;1320.5;1514.0;11218.3;111111111111111111111111111111111111101111111111110001100111
ph1in78st2de2mh1ms1rand.req;1;595.2;590.8;1913.2;527.7;528.55;4155.45;101111101101001011110101101111111110101010100101111011000100
ph1in78st2de2mh1ms1rand.req;2;483.2;396.8;2181.6;595.25;557.65;4214.5;101110111101101111011101110011111011100110110010111010001000
ph1in79st3de2mh1ms1btlneck.req;1;1368.5;166.25;6144.0;200.5;200.5;8079.75;100011000000001011011011100000111010110001000101110001010000
ph1in79st3de2mh1ms1btlneck.req;2;1531.0;150.0;6144.0;200.5;200.5;8226.0;000011000000100111000101100000111010100000110011110101111000
ph1in79st3de2mh1ms1high.req;1;2138.5;150.0;120.0;150.0;150.0;2708.5;110100000000110110101001111100010111111110010011110110000101
ph1in79st3de2mh1ms1high.req;2;1361.0;150.0;150.0;150.0;157.5;1968.5;010000010000110000011001010110111011111110111111010000111011
ph1in79st3de2mh1ms1low.req;1;4201.0;1370.75;1602.0;1318.0;1350.75;9842.5;011101111111110111111110111110111111111110111111101110111111
ph1in79st3de2mh1ms1low.req;2;3521.0;1380.75;1481.0;1290.25;1290.25;8963.25;111111111111111110110111111111111111111111111111111111111111
ph1in79st3de2mh1ms1rand.req;1;1171.0;632.95;614.4;1260.2;1419.45;5098.0;100110101111111101100110110100100111111010001111101011100011
ph1in79st3de2mh1ms1rand.req;2;453.0;680.95;866.8;1166.65;1362.45;4529.85;110111111111111111110011100010110010111111111110001111111011
ph1in80st4de2mh1ms1btlneck.req;1;946.0;170.0;2747.25;150.0;150.0;4163.25;100100010000100100100101010111110011110100110100100100011010
ph1in80st4de2mh1ms1btlneck.req;2;1170.0;150.0;2880.5;150.0;150.0;4500.5;101000001000111001001011000011001000101111011111111100001101
ph1in80st4de2mh1ms1high.req;1;822.0;171.25;150.0;150.0;150.0;1443.25;100001010000001111111111110111110101100111111011100101011111
ph1in80st4de2mh1ms1high.req;2;1072.0;150.0;150.0;150.0;158.75;1680.75;001000100000101100101101111010110111111101111011011111101111
ph1in80st4de2mh1ms1low.req;1;3410.0;1363.25;1390.75;1358.25;1318.0;8840.25;110111111111111010111111111111110110011111011111111111111111
ph1in80st4de2mh1ms1low.req;2;3490.0;1328.0;1516.5;1323.0;1589.5;9247.0;111111011111111111111101110110010101111111110111000100011011
ph1in80st4de2mh1ms1rand.req;1;879.6;532.45;453.6;744.5;1099.75;3709.9;010110110101111110111010110111111111110111011101011101011101
ph1in80st4de2mh1ms1rand.req;2;1082.8;566.15;497.8;715.1;963.9;3825.75;110101011010100111101100101001001110110111111010111111111111
ph1in81st1de3mh1ms1btlneck.req;1;331.84;453.6;4065.0;315.0;226.5;5391.94;111100110011000100110111011111111111100010000000111010111011
ph1in81st1de3mh1ms1btlneck.req;2;2189.44;76.8;5939.0;221.0;200.5;8626.74;100001100000111111100011100000000110100010000010110001010010
ph1in81st1de3mh1ms1high.req;1;882.4;736.8;96.0;120.0;150.0;1985.2;111010101000000010001010110110011011110110011110111111011000
ph1in81st1de3mh1ms1high.req;2;1349.44;76.8;96.0;120.0;184.0;1826.24;000010100100101001101111110101101110100110100101100110001111
ph1in81st1de3mh1ms1low.req;1;5383.04;1710.8;1579.0;1341.5;1393.5;11407.84;111111111111111111111111011110111111111011101111101111010111
ph1in81st1de3mh1ms1low.req;2;5383.04;1932.8;1810.0;1397.0;1393.5;11916.34;111111111111011111111111110101111011111011011011111011111010
ph1in81st1de3mh1ms1rand.req;1;500.8;288.0;1338.8;515.1;693.75;3336.45;111101111011111110111011101111111111110100111010111011101010
ph1in81st1de3mh1ms1rand.req;2;1304.32;326.8;1189.4;501.3;671.9;3993.72;100110010111100111110111011111111111110101110100111101111001
ph1in82st2de3mh1ms1btlneck.req;1;238.4;394.0;6690.0;200.5;200.5;7723.4;111101110111001111110010100000000000111000000000110000111110
ph1in82st2de3mh1ms1btlneck.req;2;846.4;128.0;6591.0;200.5;200.5;7966.4;010010100100111110111111100000000000101011111100100111110010
ph1in82st2de3mh1ms1high.req;1;1552.8;96.0;120.0;150.0;207.25;2126.05;100000110000111000111000111010110110100111110000100100101001
ph1in82st2de3mh1ms1high.req;2;1140.0;244.0;120.0;150.0;150.0;1804.0;000010111010111010100010110111101110110111101111100011111011
ph1in82st2de3mh1ms1low.req;1;5500.8;2120.0;1602.0;1348.25;1353.25;11924.3;111111111111110111111111111011111111011111111111110111111111
ph1in82st2de3mh1ms1low.req;2;5500.8;1858.0;1481.0;1448.75;1406.0;11694.55;111111111111111111111111111111111111000111111101101011011111
ph1in82st2de3mh1ms1rand.req;1;1731.2;963.6;719.2;866.75;525.8;4806.55;101011011111110111111111110111111111101011110111100010101011
ph1in82st2de3mh1ms1rand.req;2;1088.8;936.0;658.2;792.6;541.8;4017.4;111011111111111111111111111111111111011111111111011110011101
ph1in83st3de3mh1ms1btlneck.req;1;2176.0;150.0;6218.0;200.5;200.5;8945.0;000110000000100111101101000000000011100101101010110010000001
ph1in83st3de3mh1ms1btlneck.req;2;534.5;259.0;6176.0;246.0;208.0;7423.5;100101101110101001111010101100000000111010000110100000000011
ph1in83st3de3mh1ms1high.req;1;1476.0;150.0;120.0;186.5;150.0;2082.5;110000000100110001001101110100010100100101011101110110111111
ph1in83st3de3mh1ms1high.req;2;1721.0;150.0;120.0;274.5;150.0;2415.5;100101000000101111011011110111101000101000111100100111011100
ph1in83st3de3mh1ms1low.req;1;4486.0;1365.75;1904.0;1360.75;1396.0;10512.5;101011111111111110011111011101011111111110111101011111011101
ph1in83st3de3mh1ms1low.req;2;3806.0;1325.5;1592.0;1290.25;1581.75;9595.5;111111111111111011111111011111111111111111111111100110101010
ph1in83st3de3mh1ms1rand.req;1;1349.0;584.1;546.2;528.25;1269.75;4277.3;111110111111111010111110101101111101000101111100011101011111
ph1in83st3de3mh1ms1rand.req;2;1517.0;604.3;639.2;458.4;1201.1;4420.0;111111111011111111110100011110101110111111101010111111011110
ph1in84st4de3mh1ms1btlneck.req;1;906.0;150.0;2758.5;150.0;150.0;4114.5;000001101000111111111001111111001011101111101011111110111111
ph1in84st4de3mh1ms1btlneck.req;2;1180.0;150.0;2801.75;169.75;150.0;4451.5;100100010000110101010011011001111110101011111011101111011100
ph1in84st4de3mh1ms1high.req;1;880.0;150.0;206.25;150.0;150.0;1536.25;100010000100101011101101100011100001111111011101111011110111
ph1in84st4de3mh1ms1high.req;2;1220.0;150.0;150.0;150.0;179.5;1849.5;100100100000101110100110111101110001100100101011110011110101
ph1in84st4de3mh1ms1low.req;1;3960.0;1353.25;1318.0;1365.75;1353.25;9350.25;011111011111110111011111111111011111110111111110011111110111
ph1in84st4de3mh1ms1low.req;2;3960.0;1416.0;1363.25;1350.75;1348.25;9438.25;101110111111011111111010110111111101110110111111101111111111
ph1in84st4de3mh1ms1rand.req;1;2472.4;541.55;883.35;871.45;632.4;5401.15;111111111111001001010110111101111101101101110001110101101100
ph1in84st4de3mh1ms1rand.req;2;2472.4;542.1;879.8;808.15;637.45;5339.9;111111111111100011010010111110111110011111011100110110110010
ph1in85st1de4mh1ms1btlneck.req;1;459.84;285.6;6256.0;221.0;200.5;7422.94;111110111100001110101110100000000001100010010101100010001000
ph1in85st1de4mh1ms1btlneck.req;2;3005.44;76.8;5845.0;221.0;200.5;9348.74;110001000000111111101000000000000011100010010110111110111110
ph1in85st1de4mh1ms1high.req;1;1878.4;680.8;96.0;120.0;150.0;2925.2;101111000000111100101011111111111111101101110001111101110011
ph1in85st1de4mh1ms1high.req;2;2165.44;76.8;184.0;120.0;150.0;2696.24;000010010000110010110011010110111010101111110000101010111001
ph1in85st1de4mh1ms1low.req;1;6511.04;2194.8;1549.0;1316.5;1353.25;12924.59;000111111111101011111111111110111111111111111111101111101111
ph1in85st1de4mh1ms1low.req;2;6227.04;2254.8;1529.0;1407.0;1383.5;12801.34;101111110111111101111011111101111111110111011101111011111111
ph1in85st1de4mh1ms1rand.req;1;902.56;724.0;344.8;456.3;1182.65;3610.31;111101111111111101111010111101111111101110111110111111111110
ph1in85st1de4mh1ms1rand.req;2;1016.96;606.0;376.0;481.6;1182.3;3662.86;110110111111011110101111111100101101110111001111111111111110
ph1in86st2de4mh1ms1btlneck.req;1;500.8;252.0;6552.0;200.5;200.5;7705.8;111110111100101111100101100000000010100001011010110000111111
ph1in86st2de4mh1ms1btlneck.req;2;351.2;224.0;6613.0;200.5;200.5;7589.2;101100110111101101110101100000000000101011010101101001000010
ph1in86st2de4mh1ms1high.req;1;982.4;304.0;120.0;150.0;180.5;1736.9;101010000100100010011100111110100100111011001110111001101111
ph1in86st2de4mh1ms1high.req;2;603.2;438.0;120.0;150.0;150.0;1461.2;101111001110100100100100101111110100101101111110111111101110
ph1in86st2de4mh1ms1low.req;1;5056.8;2382.0;1632.0;1318.0;1539.0;11927.8;111111111111011011111111111111101111111111111111111101101000
ph1in86st2de4mh1ms1low.req;2;5056.8;1858.0;1481.0;1333.0;1400.75;11129.55;111111111111111111111111111111111111111111011111111111111100
ph1in86st2de4mh1ms1rand.req;1;939.2;473.2;475.4;708.8;454.6;3051.2;101111110111111111011011111111011111111111110110111011001100
ph1in86st2de4mh1ms1rand.req;2;1190.4;502.4;559.4;777.65;428.75;3458.6;010111101111110111110011011101111001111111101101111001110001
ph1in87st3de4mh1ms1btlneck.req;1;2336.0;150.0;5760.0;255.75;200.5;8702.25;110100000000110110111000100010000010011111111000101101010101
ph1in87st3de4mh1ms1btlneck.req;2;2536.0;150.0;5680.0;200.5;200.5;8767.0;111000000000111000101010100100010001101110011000101100111010
ph1in87st3de4mh1ms1high.req;1;1498.5;184.5;120.0;150.0;163.0;2116.0;000101000000110011010101110111111100101101100100000101001100
ph1in87st3de4mh1ms1high.req;2;918.5;150.0;120.0;163.0;150.0;1501.5;000100001100110100001101111101111101001101111101100111001110
ph1in87st3de4mh1ms1low.req;1;3856.0;1383.25;1622.0;1478.75;1318.0;9658.0;110111111111111110111110111110111111111110100101111110111111
ph1in87st3de4mh1ms1low.req;2;4283.5;1350.75;1733.0;1406.0;1363.25;10136.5;110110111111110111011111111101111111111010111110111101111110
ph1in87st3de4mh1ms1rand.req;1;953.0;512.25;890.0;864.6;543.9;3763.75;111111111111001101011100111111011111111111110111111110001110
ph1in87st3de4mh1ms1rand.req;2;953.0;495.0;744.0;930.15;573.95;3696.1;111111111111110110110011111111111111011010111111111101110110
ph1in88st4de4mh1ms1btlneck.req;1;936.0;150.0;2544.75;150.0;170.0;3950.75;101000000100101110101100111111111100111010000101110110111101
ph1in88st4de4mh1ms1btlneck.req;2;1234.0;150.0;2743.75;150.0;170.0;4447.75;001000010000101111111011111111000001101110110101110001010000
ph1in88st4de4mh1ms1high.req;1;1594.0;155.25;150.0;150.0;150.0;2199.25;010010000000010111011011111010000000110111010011111011100100
ph1in88st4de4mh1ms1high.req;2;1160.0;150.0;150.0;150.0;189.25;1799.25;100100000001111101011101111111101001100111010011010101001100
ph1in88st4de4mh1ms1low.req;1;3396.0;1373.25;1328.0;1514.0;1328.0;8939.25;101111111111111110011111111110111111001110111001111110111111
ph1in88st4de4mh1ms1low.req;2;3376.0;1290.25;1290.25;1526.5;1355.75;8838.75;011111111111111111111111111111111111001111110010011011111111
ph1in88st4de4mh1ms1rand.req;1;1399.2;605.85;843.25;524.0;1306.9;4679.2;101101110010001011101100111111111011000101111010111110101101
ph1in88st4de4mh1ms1rand.req;2;1025.2;513.7;832.95;531.85;1246.45;4150.15;010111001101110111010111111111111011111101010001111111110011
ph1in89st1de5mh1ms1btlneck.req;1;407.36;181.6;6004.0;239.0;200.5;7032.46;101011011100011011111010101010000001100000001011100100011110
ph1in89st1de5mh1ms1btlneck.req;2;1614.4;122.4;6152.0;221.0;255.75;8365.55;101001001100111101111001100000000111100111111111011001011100
ph1in89st1de5mh1ms1high.req;1;1645.44;76.8;117.0;120.0;150.0;2109.24;100100010000110111110000011110110011101110011111110101010011
ph1in89st1de5mh1ms1high.req;2;3245.44;76.8;96.0;180.5;150.0;3748.74;101010000000111011100000111110101010010011101000111011010010
ph1in89st1de5mh1ms1low.req;1;7951.04;2436.8;1529.0;1316.5;1479.0;14712.34;011111111100011111111101111111111101111111111101011011101110
ph1in89st1de5mh1ms1low.req;2;7427.04;3120.8;1811.0;1462.5;1416.25;15237.59;111111111100010011111111110101111110111111011110110111011110
ph1in89st1de5mh1ms1rand.req;1;2889.76;414.0;401.2;943.0;1404.7;6052.66;111111111100111111111101111110111010111111111101110111000101
ph1in89st1de5mh1ms1rand.req;2;3733.76;525.6;418.0;970.9;1345.35;6993.61;111111110100111111110100111110110000111111110111001011110010
ph1in90st2de5mh1ms1btlneck.req;1;254.4;260.0;6816.0;200.5;200.5;7731.4;101011111111011111111000100000000000110011110101100010111000
ph1in90st2de5mh1ms1btlneck.req;2;2140.8;96.0;6541.0;200.5;200.5;9178.8;100010010000101010011100000000001101100000101000111010001111
ph1in90st2de5mh1ms1high.req;1;497.6;516.0;120.0;150.0;200.0;1483.6;101011110000100010010100101011110101100011111101111111000100
ph1in90st2de5mh1ms1high.req;2;1260.8;96.0;120.0;150.0;155.25;1782.05;100010010000110010110010100010110010100110110111001110011010
ph1in90st2de5mh1ms1low.req;1;7554.4;2956.0;1966.0;1421.5;1423.75;15321.65;111111111111011111111010101111111110111111011110110111111001
ph1in90st2de5mh1ms1low.req;2;7544.8;2322.0;1713.0;1617.0;1348.25;14545.05;111111111100111111111110111111111100111100010011111111111101
ph1in90st2de5mh1ms1rand.req;1;3076.8;1584.8;834.0;899.95;1483.85;7879.4;111011011010110111111111111111111111111101111110111010111100
ph1in90st2de5mh1ms1rand.req;2;2197.6;2347.6;844.4;857.1;1429.3;7676.0;011101111110011110111001111110111010111111110100111010111101
ph1in91st3de5mh1ms1btlneck.req;1;2738.5;150.0;5840.0;200.5;200.5;9129.5;001100000000101100000000100011100001100000010110100010010011
ph1in91st3de5mh1ms1btlneck.req;2;1786.0;150.0;6381.0;200.5;200.5;8718.0;100011000000111111100000000000111101101100111101101110100000
ph1in91st3de5mh1ms1high.req;1;836.0;150.0;141.0;150.0;150.0;1427.0;100010010000111111011000001011111110110011110000101011010110
ph1in91st3de5mh1ms1high.req;2;836.0;150.0;220.0;155.25;150.0;1511.25;100010010000111111011000110100010010001110110000100101010000
ph1in91st3de5mh1ms1low.req;1;5411.0;1421.25;1844.0;1499.0;1348.25;11523.5;011111111100010111111110011111111111110111101001111111111100
ph1in91st3de5mh1ms1low.req;2;5813.5;1393.5;1844.0;1381.0;1426.25;11858.25;010111111100111111101111111111111101110111111100110101111100
ph1in91st3de5mh1ms1rand.req;1;2653.0;489.4;714.2;1053.9;1196.6;6107.1;101111111100101110101000110111111101100101111000111111111110
ph1in91st3de5mh1ms1rand.req;2;2609.5;446.2;627.4;1149.35;1249.65;6082.1;011111111100110111001010111111111110110101100010111110111101
ph1in92st4de5mh1ms1btlneck.req;1;832.0;150.0;2765.5;150.0;170.0;4067.5;100000110000101001110011111110111000101001111000101011011010
ph1in92st4de5mh1ms1btlneck.req;2;1594.0;150.0;2840.75;150.0;150.0;4884.75;000100100000100100111111010101111110111111110111100111111101
ph1in92st4de5mh1ms1high.req;1;1016.0;214.0;150.0;150.0;150.0;1680.0;100001001000101100110000101101011100101101111100110111001000
ph1in92st4de5mh1ms1high.req;2;1754.0;150.0;150.0;180.25;150.0;2384.25;010001000000110001011001110111100100011010001001110111100101
ph1in92st4de5mh1ms1low.req;1;4434.0;1398.25;1471.25;1451.75;1610.0;10365.25;111111111110111111111110010111111110111110111000111010000100
ph1in92st4de5mh1ms1low.req;2;4742.0;1414.0;1374.25;1411.5;1375.25;10317.0;111111111011110111111011111111111011101111111001111111111100
ph1in92st4de5mh1ms1rand.req;1;2536.4;689.45;1160.4;1419.8;1233.05;7039.1;101001111100001110110010111111101111111001111111111111011111
ph1in92st4de5mh1ms1rand.req;2;2905.6;629.9;1375.15;1409.3;1203.15;7523.1;101100111000110100111101001110100101111111101011111111111010
ph1in93st1de6mh1ms1btlneck.req;1;3457.44;76.8;5544.0;221.0;200.5;9499.74;110010000000110011110111100001111101101000010000110010011001
ph1in93st1de6mh1ms1btlneck.req;2;854.4;374.0;4210.0;297.0;261.0;5996.4;110100110010101011100010001111111110100010000000110001101100
ph1in93st1de6mh1ms1high.req;1;567.36;484.8;96.0;120.0;150.0;1418.16;101101110110110000000100110111000100110110010101110001110100
ph1in93st1de6mh1ms1high.req;2;1545.44;154.8;96.0;120.0;150.0;2066.24;101000001000110000011100111110001010110111111101111111101111
ph1in93st1de6mh1ms1low.req;1;5071.04;2032.8;1408.0;1256.0;1509.0;11276.84;111111111111111110111111111110111111111111111111001111100110
ph1in93st1de6mh1ms1low.req;2;5635.04;1952.8;1539.0;1356.5;1494.0;11977.34;111011111111111101111111101101111111111110110111011101010110
ph1in93st1de6mh1ms1rand.req;1;1609.44;2316.4;519.0;885.6;455.05;5785.49;101001100011111111111111110101001010011111001100110110001000
ph1in93st1de6mh1ms1rand.req;2;1138.4;2487.6;533.2;912.3;486.9;5558.4;110111111001111111111111110110100100111100111010111000010010
ph1in94st2de6mh1ms1btlneck.req;1;3792.8;96.0;5981.0;200.5;200.5;10270.8;110100000000110111001000000011001101100010011001101010000011
ph1in94st2de6mh1ms1btlneck.req;2;1017.6;380.0;6676.0;200.5;200.5;8474.6;100110010100001100011110000000000001111111011011110001011000
ph1in94st2de6mh1ms1high.req;1;1696.8;96.0;120.0;150.0;158.25;2221.05;000010001000101111111011110110011100101111101011100101011111
ph1in94st2de6mh1ms1high.req;2;484.8;1002.0;120.0;150.0;150.0;1906.8;111101010110101000000010101101100111111101000111101001100011
ph1in94st2de6mh1ms1low.req;1;5188.8;1858.0;1602.0;1318.0;1318.0;11284.8;111111111111111111111111101111111111111111111111101111111111
ph1in94st2de6mh1ms1low.req;2;5712.8;2080.0;1612.0;1320.5;1348.25;12073.55;110111111111110111111111111101111111111110111111011111111111
ph1in94st2de6mh1ms1rand.req;1;2316.0;928.0;835.8;687.65;554.25;5321.7;111111011111011111111011101111101110011101100110111101100100
ph1in94st2de6mh1ms1rand.req;2;2376.0;856.0;672.0;606.85;565.1;5075.95;111111101111111111110110111111111110111101100111111001011111
ph1in95st3de6mh1ms1btlneck.req;1;3323.5;165.25;5373.0;203.5;203.5;9268.75;001000000000111100110101101111000010100000101110100100111010
ph1in95st3de6mh1ms1btlneck.req;2;2771.0;150.0;5680.0;200.5;200.5;9002.0;011000000000111011110001100110101100100110101011111001011111
ph1in95st3de6mh1ms1high.req;1;1138.5;150.0;120.0;150.0;191.5;1750.0;100010010000101110110100100010110000110011110001101001100110
ph1in95st3de6mh1ms1high.req;2;1781.0;150.0;166.0;150.0;150.0;2397.0;110001000000110111001010011001111101110111010110110111001110
ph1in95st3de6mh1ms1low.req;1;4266.0;1385.75;1592.0;1318.0;1353.25;9915.0;011011111111111111110101111111111111111111111111110011111111
ph1in95st3de6mh1ms1low.req;2;3611.0;1290.25;1652.0;1456.25;1320.5;9330.0;111111111111111111111111111111011111011110011110111111101111
ph1in95st3de6mh1ms1rand.req;1;1453.5;1187.45;876.2;596.4;517.65;4631.2;100100111111101111111111110111111111010010110011101110011100
ph1in95st3de6mh1ms1rand.req;2;1764.0;1128.55;979.4;640.95;571.6;5084.5;101011011011111111111111101110111110101000111101111000001101
ph1in96st4de6mh1ms1btlneck.req;1;1658.0;150.0;2788.25;150.0;185.25;4931.5;110001000000111001101001110011100010111011011010100111100111
ph1in96st4de6mh1ms1btlneck.req;2;1338.0;150.0;2661.0;150.0;185.25;4484.25;110000010000111111010011110111110011111011010100100010110000
ph1in96st4de6mh1ms1high.req;1;764.0;150.0;171.0;150.0;150.0;1385.0;000100000100101101101111010101111100100110001101110111101111
ph1in96st4de6mh1ms1high.req;2;668.0;161.5;150.0;150.0;150.0;1279.5;110000000100010000010110110011000101110001000101111001101101
ph1in96st4de6mh1ms1low.req;1;3462.0;1330.5;1318.0;1343.0;1320.5;8774.0;101111111111111111011111101111111111111111111110110111111111
ph1in96st4de6mh1ms1low.req;2;3502.0;1350.75;1338.0;1330.5;1418.5;8939.75;111011111111101011111111111111111110111111110111011111101110
ph1in96st4de6mh1ms1rand.req;1;1000.4;854.3;616.35;513.15;528.8;3513.0;110101101011110101011101111100101011110101111011011101111111
ph1in96st4de6mh1ms1rand.req;2;1278.0;854.3;635.0;566.7;594.45;3928.45;101101101110011111011010101011001110100011101111000001101111
